"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total","Año","Mes"
"C3033","europa","Czech Republic","Cosméticos","Offline","Crítica","8/22/2020","2498","  437.20 € ","  263.33 € ","  1,092,125.60 € ","  657,798.34 € ","2020","8"
"C9185","Australia y Oceanía","Nauru","Cárnicos","Offline","Alta","5/14/2022","8053","  421.89 € ","  364.69 € ","  3,397,480.17 € ","  2,936,848.57 € ","2022","5"
"C9127","europa","Monaco","Snacks","Online","Baja","9/1/2021","9321","  152.58 € ","  97.44 € ","  1,422,198.18 € ","  908,238.24 € ","2021","9"
"C1141","europa","Vatican City","Cereales","Offline","Baja","2/9/2021","9121","  205.70 € ","  117.11 € ","  1,876,189.70 € ","  1,068,160.31 € ","2021","2"
"C6712","Africa","Swaziland","Cuidado personal","Online","Baja","10/18/2020","2300","  81.73 € ","  56.67 € ","  187,979.00 € ","  130,341.00 € ","2020","10"
"C3027","Centroamérica y Caribe","Barbados","Alimento infantil","Online","Media","9/2/2022","738","  255.28 € ","  159.42 € ","  188,396.64 € ","  117,651.96 € ","2022","9"
"C8479","europa","Slovakia","Cuidado personal","Online","Media","6/29/2020","8347","  81.73 € ","  56.67 € ","  682,200.31 € ","  473,024.49 € ","2020","6"
"C6160","Australia y Oceanía","Tuvalu","Alimento infantil","Online","Alta","4/20/2021","6070","  255.28 € ","  159.42 € ","  1,549,549.60 € ","  967,679.40 € ","2021","4"
"C2369","europa","Austria","Frutas","Offline","Media","2/1/2021","6879","  9.33 € ","  6.92 € ","  64,181.07 € ","  47,602.68 € ","2021","2"
"C4106","Australia y Oceanía","Tonga","Doméstico","Online","Alta","7/16/2020","779","  668.27 € ","  502.54 € ","  520,582.33 € ","  391,478.66 € ","2020","7"
"C5574","Centroamérica y Caribe","Dominica","Frutas","Online","Baja","10/1/2020","9807","  9.33 € ","  6.92 € ","  91,499.31 € ","  67,864.44 € ","2020","10"
"C1680","Australia y Oceanía","Samoa ","Cosméticos","Offline","Alta","10/13/2021","3031","  437.20 € ","  263.33 € ","  1,325,153.20 € ","  798,153.23 € ","2021","10"
"C1535","Australia y Oceanía","Kiribati","Verduras","Offline","Alta","3/30/2021","1548","  154.06 € ","  90.93 € ","  238,484.88 € ","  140,759.64 € ","2021","3"
"C5951","Centroamérica y Caribe","Panama","Ropa","Offline","Baja","6/5/2021","3489","  109.28 € ","  35.84 € ","  381,277.92 € ","  125,045.76 € ","2021","6"
"C2944","Asia","Uzbekistan","Alimento infantil","Online","Baja","3/4/2022","9014","  255.28 € ","  159.42 € ","  2,301,093.92 € ","  1,437,011.88 € ","2022","3"
"C8233","Africa","Swaziland","Alimento infantil","Online","Crítica","4/16/2022","5317","  255.28 € ","  159.42 € ","  1,357,323.76 € ","  847,636.14 € ","2022","4"
"C6742","Africa","Saudi Arabia","Frutas","Online","Alta","12/31/2020","1620","  9.33 € ","  6.92 € ","  15,114.60 € ","  11,210.40 € ","2020","12"
"C2094","Africa","Zambia","Material de oficina","Offline","Alta","3/15/2022","4179","  651.21 € ","  524.96 € ","  2,721,406.59 € ","  2,193,807.84 € ","2022","3"
"C3120","Norteamérica","Greenland","Alimento infantil","Online","Alta","8/17/2021","1280","  255.28 € ","  159.42 € ","  326,758.40 € ","  204,057.60 € ","2021","8"
"C1350","Asia","Turkmenistan","Cárnicos","Offline","Baja","7/21/2022","8240","  421.89 € ","  364.69 € ","  3,476,373.60 € ","  3,005,045.60 € ","2022","7"
"C2520","Centroamérica y Caribe","El Salvador","Alimento infantil","Offline","Media","2/1/2020","2408","  255.28 € ","  159.42 € ","  614,714.24 € ","  383,883.36 € ","2020","2"
"C4067","Africa","Pakistan","Alimento infantil","Offline","Alta","8/6/2022","8163","  255.28 € ","  159.42 € ","  2,083,850.64 € ","  1,301,345.46 € ","2022","8"
"C8633","Africa","Libya","Cuidado personal","Offline","Media","9/15/2021","1917","  81.73 € ","  56.67 € ","  156,676.41 € ","  108,636.39 € ","2021","9"
"C1561","Asia","Taiwan","Bebida","Offline","Crítica","4/20/2022","7113","  47.45 € ","  31.79 € ","  337,511.85 € ","  226,122.27 € ","2022","4"
"C9400","europa","Macedonia","Bebida","Offline","Baja","2/3/2021","9223","  47.45 € ","  31.79 € ","  437,631.35 € ","  293,199.17 € ","2021","2"
"C5400","Australia y Oceanía","Solomon Islands","Doméstico","Offline","Alta","5/7/2022","753","  668.27 € ","  502.54 € ","  503,207.31 € ","  378,412.62 € ","2022","5"
"C4014","Norteamérica","Mexico","Bebida","Offline","Media","2/22/2022","6239","  47.45 € ","  31.79 € ","  296,040.55 € ","  198,337.81 € ","2022","2"
"C2399","Africa","Somalia","Cuidado personal","Offline","Alta","4/8/2021","7248","  81.73 € ","  56.67 € ","  592,379.04 € ","  410,744.16 € ","2021","4"
"C2915","Asia","Taiwan","Frutas","Online","Media","11/23/2020","7379","  9.33 € ","  6.92 € ","  68,846.07 € ","  51,062.68 € ","2020","11"
"C8625","Centroamérica y Caribe","Cuba","Doméstico","Online","Crítica","3/7/2021","7261","  668.27 € ","  502.54 € ","  4,852,308.47 € ","  3,648,942.94 € ","2021","3"
"C9795","Australia y Oceanía","Federated States of Micronesia","Frutas","Offline","Crítica","9/3/2022","9557","  9.33 € ","  6.92 € ","  89,166.81 € ","  66,134.44 € ","2022","9"
"C6394","Australia y Oceanía","Australia","Doméstico","Offline","Alta","1/17/2022","3958","  668.27 € ","  502.54 € ","  2,645,012.66 € ","  1,989,053.32 € ","2022","1"
"C3595","Asia","Myanmar","Cereales","Offline","Alta","1/31/2022","2187","  205.70 € ","  117.11 € ","  449,865.90 € ","  256,119.57 € ","2022","1"
"C7273","europa","Montenegro","Cereales","Online","Baja","9/9/2021","3001","  205.70 € ","  117.11 € ","  617,305.70 € ","  351,447.11 € ","2021","9"
"C1507","Africa","Nigeria","Ropa","Offline","Media","3/2/2020","7184","  109.28 € ","  35.84 € ","  785,067.52 € ","  257,474.56 € ","2020","3"
"C7078","Centroamérica y Caribe","The Bahamas","Verduras","Online","Alta","7/4/2021","2555","  154.06 € ","  90.93 € ","  393,623.30 € ","  232,326.15 € ","2021","7"
"C4972","Africa","Ethiopia","Snacks","Offline","Alta","7/13/2021","8961","  152.58 € ","  97.44 € ","  1,367,269.38 € ","  873,159.84 € ","2021","7"
"C3876","Australia y Oceanía","Nauru","Verduras","Offline","Alta","9/30/2020","3283","  154.06 € ","  90.93 € ","  505,778.98 € ","  298,523.19 € ","2020","9"
"C8681","Centroamérica y Caribe","Haiti","Doméstico","Online","Baja","1/27/2020","4433","  668.27 € ","  502.54 € ","  2,962,440.91 € ","  2,227,759.82 € ","2020","1"
"C6982","Centroamérica y Caribe","Antigua and Barbuda ","Snacks","Online","Alta","3/29/2022","8351","  152.58 € ","  97.44 € ","  1,274,195.58 € ","  813,721.44 € ","2022","3"
"C9576","europa","Slovenia","Cárnicos","Online","Baja","10/29/2021","3013","  421.89 € ","  364.69 € ","  1,271,154.57 € ","  1,098,810.97 € ","2021","10"
"C9964","Norteamérica","Greenland","Material de oficina","Online","Baja","12/12/2020","3422","  651.21 € ","  524.96 € ","  2,228,440.62 € ","  1,796,413.12 € ","2020","12"
"C6849","Africa","Burundi","Cosméticos","Offline","Crítica","2/13/2022","6615","  437.20 € ","  263.33 € ","  2,892,078.00 € ","  1,741,927.95 € ","2022","2"
"C8637","europa","Czech Republic","Material de oficina","Offline","Alta","2/14/2021","6660","  651.21 € ","  524.96 € ","  4,337,058.60 € ","  3,496,233.60 € ","2021","2"
"C1940","Africa","Equatorial Guinea","Material de oficina","Offline","Media","9/15/2022","9655","  651.21 € ","  524.96 € ","  6,287,432.55 € ","  5,068,488.80 € ","2022","9"
"C1069","Centroamérica y Caribe","Dominican Republic","Ropa","Offline","Alta","1/7/2022","8729","  109.28 € ","  35.84 € ","  953,905.12 € ","  312,847.36 € ","2022","1"
"C7541","europa","Poland","Cuidado personal","Online","Crítica","4/30/2020","9045","  81.73 € ","  56.67 € ","  739,247.85 € ","  512,580.15 € ","2020","4"
"C5575","europa","Albania","Frutas","Offline","Crítica","9/27/2020","2794","  9.33 € ","  6.92 € ","  26,068.02 € ","  19,334.48 € ","2020","9"
"C2593","Africa","Sudan","Snacks","Offline","Baja","1/13/2021","4200","  152.58 € ","  97.44 € ","  640,836.00 € ","  409,248.00 € ","2021","1"
"C6722","Norteamérica","Canada","Cárnicos","Online","Baja","10/31/2020","4517","  421.89 € ","  364.69 € ","  1,905,677.13 € ","  1,647,304.73 € ","2020","10"
"C4289","europa","Czech Republic","Cereales","Online","Baja","2/24/2020","7033","  205.70 € ","  117.11 € ","  1,446,688.10 € ","  823,634.63 € ","2020","2"
"C9326","Africa","Madagascar","Doméstico","Offline","Crítica","10/30/2020","2065","  668.27 € ","  502.54 € ","  1,379,977.55 € ","  1,037,745.10 € ","2020","10"
"C5069","europa","Estonia","Bebida","Online","Alta","4/10/2022","1960","  47.45 € ","  31.79 € ","  93,002.00 € ","  62,308.40 € ","2022","4"
"C2454","Africa","Ethiopia","Ropa","Online","Media","11/4/2022","6099","  109.28 € ","  35.84 € ","  666,498.72 € ","  218,588.16 € ","2022","11"
"C8624","Africa","Republic of the Congo","Snacks","Online","Media","4/22/2021","5893","  152.58 € ","  97.44 € ","  899,153.94 € ","  574,213.92 € ","2021","4"
"C4422","europa","Croatia","Doméstico","Offline","Crítica","2/13/2021","9785","  668.27 € ","  502.54 € ","  6,539,021.95 € ","  4,917,353.90 € ","2021","2"
"C2897","europa","Switzerland","Bebida","Offline","Alta","6/5/2020","8248","  47.45 € ","  31.79 € ","  391,367.60 € ","  262,203.92 € ","2020","6"
"C8797","Africa","Angola","Bebida","Offline","Crítica","1/23/2022","8787","  47.45 € ","  31.79 € ","  416,943.15 € ","  279,338.73 € ","2022","1"
"C5078","Asia","Cambodia","Cereales","Offline","Alta","9/4/2020","937","  205.70 € ","  117.11 € ","  192,740.90 € ","  109,732.07 € ","2020","9"
"C2395","Africa","Pakistan","Doméstico","Offline","Crítica","5/6/2021","1268","  668.27 € ","  502.54 € ","  847,366.36 € ","  637,220.72 € ","2021","5"
"C7609","Africa","Malawi","Alimento infantil","Online","Baja","12/13/2020","8376","  255.28 € ","  159.42 € ","  2,138,225.28 € ","  1,335,301.92 € ","2020","12"
"C1282","Africa","Botswana","Cereales","Offline","Baja","1/29/2021","7893","  205.70 € ","  117.11 € ","  1,623,590.10 € ","  924,349.23 € ","2021","1"
"C5181","Centroamérica y Caribe","Saint Vincent and the Grenadines","Alimento infantil","Online","Crítica","11/8/2020","7478","  255.28 € ","  159.42 € ","  1,908,983.84 € ","  1,192,142.76 € ","2020","11"
"C5775","Australia y Oceanía","Kiribati","Snacks","Online","Alta","3/26/2021","1825","  152.58 € ","  97.44 € ","  278,458.50 € ","  177,828.00 € ","2021","3"
"C3736","Centroamérica y Caribe","Honduras","Material de oficina","Offline","Baja","9/18/2020","7657","  651.21 € ","  524.96 € ","  4,986,314.97 € ","  4,019,618.72 € ","2020","9"
"C9440","Africa","Israel","Cárnicos","Offline","Baja","6/27/2022","8730","  421.89 € ","  364.69 € ","  3,683,099.70 € ","  3,183,743.70 € ","2022","6"
"C2465","Asia","Brunei","Bebida","Online","Baja","7/27/2021","828","  47.45 € ","  31.79 € ","  39,288.60 € ","  26,322.12 € ","2021","7"
"C8093","Africa","Senegal","Material de oficina","Online","Baja","7/9/2020","6770","  651.21 € ","  524.96 € ","  4,408,691.70 € ","  3,553,979.20 € ","2020","7"
"C2810","europa","Iceland","Verduras","Offline","Alta","4/24/2022","1404","  154.06 € ","  90.93 € ","  216,300.24 € ","  127,665.72 € ","2022","4"
"C8802","Centroamérica y Caribe","Haiti","Material de oficina","Offline","Baja","4/20/2020","6610","  651.21 € ","  524.96 € ","  4,304,498.10 € ","  3,469,985.60 € ","2020","4"
"C8461","europa","Switzerland","Alimento infantil","Online","Media","7/20/2022","6299","  255.28 € ","  159.42 € ","  1,608,008.72 € ","  1,004,186.58 € ","2022","7"
"C2882","europa","Italy","Cárnicos","Offline","Alta","10/18/2021","1414","  421.89 € ","  364.69 € ","  596,552.46 € ","  515,671.66 € ","2021","10"
"C7361","europa","Romania","Cereales","Online","Media","8/12/2022","4928","  205.70 € ","  117.11 € ","  1,013,689.60 € ","  577,118.08 € ","2022","8"
"C1900","europa","Georgia","Cereales","Offline","Crítica","10/30/2022","6846","  205.70 € ","  117.11 € ","  1,408,222.20 € ","  801,735.06 € ","2022","10"
"C7701","Norteamérica","United States of America","Cárnicos","Offline","Media","9/4/2020","9205","  421.89 € ","  364.69 € ","  3,883,497.45 € ","  3,356,971.45 € ","2020","9"
"C1672","Australia y Oceanía","Kiribati","Material de oficina","Offline","Crítica","12/7/2021","1071","  651.21 € ","  524.96 € ","  697,445.91 € ","  562,232.16 € ","2021","12"
"C1922","europa","Bosnia and Herzegovina","Snacks","Online","Crítica","5/8/2021","3543","  152.58 € ","  97.44 € ","  540,590.94 € ","  345,229.92 € ","2021","5"
"C9265","Africa","Mauritius ","Cuidado personal","Offline","Media","3/23/2021","4751","  81.73 € ","  56.67 € ","  388,299.23 € ","  269,239.17 € ","2021","3"
"C2716","Norteamérica","Greenland","Cárnicos","Online","Media","5/23/2021","4857","  421.89 € ","  364.69 € ","  2,049,119.73 € ","  1,771,299.33 € ","2021","5"
"C6994","Africa","Zimbabwe","Material de oficina","Online","Crítica","8/31/2020","1052","  651.21 € ","  524.96 € ","  685,072.92 € ","  552,257.92 € ","2020","8"
"C7023","europa","Belgium","Ropa","Offline","Media","2/12/2021","2560","  109.28 € ","  35.84 € ","  279,756.80 € ","  91,750.40 € ","2021","2"
"C6427","europa","Luxembourg","Verduras","Online","Media","12/9/2020","5637","  154.06 € ","  90.93 € ","  868,436.22 € ","  512,572.41 € ","2020","12"
"C5036","Africa","Sudan","Material de oficina","Online","Baja","7/28/2021","8568","  651.21 € ","  524.96 € ","  5,579,567.28 € ","  4,497,857.28 € ","2021","7"
"C3380","Africa","Cote d'Ivoire","Cuidado personal","Online","Alta","7/31/2020","6670","  81.73 € ","  56.67 € ","  545,139.10 € ","  377,988.90 € ","2020","7"
"C7196","Africa","Rwanda","Cereales","Offline","Media","8/24/2021","7293","  205.70 € ","  117.11 € ","  1,500,170.10 € ","  854,083.23 € ","2021","8"
"C4920","Norteamérica","Mexico","Verduras","Online","Media","9/14/2021","4816","  154.06 € ","  90.93 € ","  741,952.96 € ","  437,918.88 € ","2021","9"
"C8193","Australia y Oceanía","Tuvalu","Verduras","Offline","Crítica","12/12/2020","5651","  154.06 € ","  90.93 € ","  870,593.06 € ","  513,845.43 € ","2020","12"
"C2361","Africa","Guinea-Bissau","Frutas","Offline","Crítica","5/31/2021","3239","  9.33 € ","  6.92 € ","  30,219.87 € ","  22,413.88 € ","2021","5"
"C4971","europa","Greece","Cereales","Online","Crítica","8/31/2022","3054","  205.70 € ","  117.11 € ","  628,207.80 € ","  357,653.94 € ","2022","8"
"C7272","Centroamérica y Caribe","Haiti","Bebida","Online","Baja","5/23/2020","7601","  47.45 € ","  31.79 € ","  360,667.45 € ","  241,635.79 € ","2020","5"
"C5719","Africa","Yemen","Cárnicos","Online","Media","2/11/2022","1417","  421.89 € ","  364.69 € ","  597,818.13 € ","  516,765.73 € ","2022","2"
"C6469","europa","Russia","Cuidado personal","Offline","Baja","1/13/2020","6069","  81.73 € ","  56.67 € ","  496,019.37 € ","  343,930.23 € ","2020","1"
"C2880","Africa","Tunisia ","Alimento infantil","Offline","Media","1/18/2021","5155","  255.28 € ","  159.42 € ","  1,315,968.40 € ","  821,810.10 € ","2021","1"
"C7017","Asia","India","Verduras","Online","Media","6/14/2022","9305","  154.06 € ","  90.93 € ","  1,433,528.30 € ","  846,103.65 € ","2022","6"
"C9145","Asia","Taiwan","Cereales","Online","Alta","12/9/2021","1181","  205.70 € ","  117.11 € ","  242,931.70 € ","  138,306.91 € ","2021","12"
"C9233","Africa","Morocco","Snacks","Offline","Alta","11/23/2021","474","  152.58 € ","  97.44 € ","  72,322.92 € ","  46,186.56 € ","2021","11"
"C3455","Africa","Zimbabwe","Bebida","Online","Media","4/1/2022","8909","  47.45 € ","  31.79 € ","  422,732.05 € ","  283,217.11 € ","2022","4"
"C6685","Africa","Lebanon","Ropa","Online","Baja","11/25/2021","5240","  109.28 € ","  35.84 € ","  572,627.20 € ","  187,801.60 € ","2021","11"
"C3001","Australia y Oceanía","Federated States of Micronesia","Material de oficina","Offline","Alta","2/27/2020","253","  651.21 € ","  524.96 € ","  164,756.13 € ","  132,814.88 € ","2020","2"
"C4187","europa","Macedonia","Frutas","Online","Baja","1/3/2021","1766","  9.33 € ","  6.92 € ","  16,476.78 € ","  12,220.72 € ","2021","1"
"C9226","Africa","Ghana","Cosméticos","Online","Media","4/11/2020","9628","  437.20 € ","  263.33 € ","  4,209,361.60 € ","  2,535,341.24 € ","2020","4"
"C8807","Norteamérica","Greenland","Material de oficina","Offline","Alta","4/30/2021","718","  651.21 € ","  524.96 € ","  467,568.78 € ","  376,921.28 € ","2021","4"
"C7820","Africa","Bahrain","Doméstico","Online","Baja","3/20/2022","3947","  668.27 € ","  502.54 € ","  2,637,661.69 € ","  1,983,525.38 € ","2022","3"
"C2860","europa","Serbia","Alimento infantil","Offline","Crítica","10/29/2022","5258","  255.28 € ","  159.42 € ","  1,342,262.24 € ","  838,230.36 € ","2022","10"
"C4725","Africa","Lebanon","Alimento infantil","Offline","Alta","8/1/2020","2625","  255.28 € ","  159.42 € ","  670,110.00 € ","  418,477.50 € ","2020","8"
"C6914","europa","Monaco","Cárnicos","Online","Alta","6/19/2020","1052","  421.89 € ","  364.69 € ","  443,828.28 € ","  383,653.88 € ","2020","6"
"C8132","Africa","Iran","Alimento infantil","Online","Alta","2/18/2022","7575","  255.28 € ","  159.42 € ","  1,933,746.00 € ","  1,207,606.50 € ","2022","2"
"C7785","Africa","Mauritius ","Frutas","Online","Media","5/12/2021","6263","  9.33 € ","  6.92 € ","  58,433.79 € ","  43,339.96 € ","2021","5"
"C1483","Centroamérica y Caribe","Saint Kitts and Nevis ","Cárnicos","Online","Crítica","1/17/2020","3212","  421.89 € ","  364.69 € ","  1,355,110.68 € ","  1,171,384.28 € ","2020","1"
"C3539","europa","Bulgaria","Frutas","Online","Baja","11/27/2021","1554","  9.33 € ","  6.92 € ","  14,498.82 € ","  10,753.68 € ","2021","11"
"C6469","europa","Italy","Ropa","Offline","Media","7/1/2022","6450","  109.28 € ","  35.84 € ","  704,856.00 € ","  231,168.00 € ","2022","7"
"C3492","Africa","Namibia","Verduras","Offline","Baja","1/23/2022","91","  154.06 € ","  90.93 € ","  14,019.46 € ","  8,274.63 € ","2022","1"
"C2031","europa","San Marino","Bebida","Online","Media","3/31/2021","6702","  47.45 € ","  31.79 € ","  318,009.90 € ","  213,056.58 € ","2021","3"
"C1211","Centroamérica y Caribe","The Bahamas","Bebida","Offline","Baja","7/8/2022","7538","  47.45 € ","  31.79 € ","  357,678.10 € ","  239,633.02 € ","2022","7"
"C5361","Africa","Lebanon","Alimento infantil","Online","Baja","3/7/2020","5884","  255.28 € ","  159.42 € ","  1,502,067.52 € ","  938,027.28 € ","2020","3"
"C1513","Australia y Oceanía","Australia","Verduras","Online","Alta","10/21/2021","2058","  154.06 € ","  90.93 € ","  317,055.48 € ","  187,133.94 € ","2021","10"
"C8901","Asia","Tajikistan","Cuidado personal","Online","Baja","1/23/2021","8408","  81.73 € ","  56.67 € ","  687,185.84 € ","  476,481.36 € ","2021","1"
"C2463","Centroamérica y Caribe","El Salvador","Doméstico","Online","Alta","1/14/2022","4315","  668.27 € ","  502.54 € ","  2,883,585.05 € ","  2,168,460.10 € ","2022","1"
"C7341","Asia","Indonesia","Cereales","Online","Baja","8/21/2020","1189","  205.70 € ","  117.11 € ","  244,577.30 € ","  139,243.79 € ","2020","8"
"C4379","europa","Sweden","Cuidado personal","Offline","Media","4/27/2020","7473","  81.73 € ","  56.67 € ","  610,768.29 € ","  423,494.91 € ","2020","4"
"C6623","Australia y Oceanía","Tonga","Doméstico","Offline","Alta","2/1/2022","3641","  668.27 € ","  502.54 € ","  2,433,171.07 € ","  1,829,748.14 € ","2022","2"
"C9826","Africa","Mozambique","Ropa","Online","Media","3/12/2020","7198","  109.28 € ","  35.84 € ","  786,597.44 € ","  257,976.32 € ","2020","3"
"C5939","europa","Andorra","Cosméticos","Online","Crítica","9/25/2020","7678","  437.20 € ","  263.33 € ","  3,356,821.60 € ","  2,021,847.74 € ","2020","9"
"C5621","Australia y Oceanía","Solomon Islands","Verduras","Online","Alta","3/13/2020","1651","  154.06 € ","  90.93 € ","  254,353.06 € ","  150,125.43 € ","2020","3"
"C6730","europa","Romania","Verduras","Offline","Media","3/11/2021","7715","  154.06 € ","  90.93 € ","  1,188,572.90 € ","  701,524.95 € ","2021","3"
"C7830","Centroamérica y Caribe","Saint Vincent and the Grenadines","Material de oficina","Offline","Alta","6/10/2022","1499","  651.21 € ","  524.96 € ","  976,163.79 € ","  786,915.04 € ","2022","6"
"C3687","europa","France","Cárnicos","Offline","Baja","3/17/2020","664","  421.89 € ","  364.69 € ","  280,134.96 € ","  242,154.16 € ","2020","3"
"C7770","Africa","The Gambia","Doméstico","Offline","Baja","3/4/2021","9904","  668.27 € ","  502.54 € ","  6,618,546.08 € ","  4,977,156.16 € ","2021","3"
"C2752","Australia y Oceanía","Samoa ","Snacks","Offline","Baja","12/19/2020","5941","  152.58 € ","  97.44 € ","  906,477.78 € ","  578,891.04 € ","2020","12"
"C8007","europa","Serbia","Ropa","Offline","Media","10/15/2022","2531","  109.28 € ","  35.84 € ","  276,587.68 € ","  90,711.04 € ","2022","10"
"C3116","Centroamérica y Caribe","Saint Vincent and the Grenadines","Cosméticos","Online","Alta","8/25/2021","5460","  437.20 € ","  263.33 € ","  2,387,112.00 € ","  1,437,781.80 € ","2021","8"
"C4358","Africa","Syria","Bebida","Offline","Baja","2/11/2020","7544","  47.45 € ","  31.79 € ","  357,962.80 € ","  239,823.76 € ","2020","2"
"C6220","Australia y Oceanía","Australia","Verduras","Offline","Alta","2/22/2021","3633","  154.06 € ","  90.93 € ","  559,699.98 € ","  330,348.69 € ","2021","2"
"C3889","Africa","Cote d'Ivoire","Cosméticos","Offline","Media","12/20/2020","5607","  437.20 € ","  263.33 € ","  2,451,380.40 € ","  1,476,491.31 € ","2020","12"
"C6757","Centroamérica y Caribe","Dominican Republic","Cuidado personal","Online","Crítica","12/5/2021","7376","  81.73 € ","  56.67 € ","  602,840.48 € ","  417,997.92 € ","2021","12"
"C6917","Africa","Rwanda","Frutas","Online","Media","6/21/2022","9884","  9.33 € ","  6.92 € ","  92,217.72 € ","  68,397.28 € ","2022","6"
"C1666","Africa","Chad","Cosméticos","Online","Media","6/17/2021","6103","  437.20 € ","  263.33 € ","  2,668,231.60 € ","  1,607,102.99 € ","2021","6"
"C7007","Africa","Kenya","Doméstico","Offline","Alta","6/9/2022","6039","  668.27 € ","  502.54 € ","  4,035,682.53 € ","  3,034,839.06 € ","2022","6"
"C8141","Centroamérica y Caribe","Belize","Bebida","Online","Media","10/11/2020","1727","  47.45 € ","  31.79 € ","  81,946.15 € ","  54,901.33 € ","2020","10"
"C8976","Australia y Oceanía","Palau","Snacks","Offline","Crítica","4/6/2022","2236","  152.58 € ","  97.44 € ","  341,168.88 € ","  217,875.84 € ","2022","4"
"C9622","Africa","Equatorial Guinea","Material de oficina","Offline","Alta","8/21/2021","8663","  651.21 € ","  524.96 € ","  5,641,432.23 € ","  4,547,728.48 € ","2021","8"
"C1891","Asia","Kyrgyzstan","Doméstico","Offline","Baja","3/14/2021","9139","  668.27 € ","  502.54 € ","  6,107,319.53 € ","  4,592,713.06 € ","2021","3"
"C9800","Asia","Bangladesh","Frutas","Online","Baja","10/15/2020","3824","  9.33 € ","  6.92 € ","  35,677.92 € ","  26,462.08 € ","2020","10"
"C4068","Asia","Bhutan","Alimento infantil","Online","Alta","1/28/2022","9912","  255.28 € ","  159.42 € ","  2,530,335.36 € ","  1,580,171.04 € ","2022","1"
"C5617","europa","Macedonia","Cárnicos","Offline","Baja","6/1/2021","6626","  421.89 € ","  364.69 € ","  2,795,443.14 € ","  2,416,435.94 € ","2021","6"
"C9073","Australia y Oceanía","Samoa ","Verduras","Offline","Crítica","9/18/2022","220","  154.06 € ","  90.93 € ","  33,893.20 € ","  20,004.60 € ","2022","9"
"C5265","europa","Austria","Bebida","Online","Media","9/11/2021","8981","  47.45 € ","  31.79 € ","  426,148.45 € ","  285,505.99 € ","2021","9"
"C3723","europa","Italy","Bebida","Online","Alta","8/24/2021","8226","  47.45 € ","  31.79 € ","  390,323.70 € ","  261,504.54 € ","2021","8"
"C1184","Africa","Bahrain","Material de oficina","Offline","Media","7/11/2020","5304","  651.21 € ","  524.96 € ","  3,454,017.84 € ","  2,784,387.84 € ","2020","7"
"C4085","Australia y Oceanía","Australia","Snacks","Offline","Crítica","12/26/2020","4594","  152.58 € ","  97.44 € ","  700,952.52 € ","  447,639.36 € ","2020","12"
"C6067","Africa","Nigeria","Cosméticos","Online","Baja","5/15/2020","2509","  437.20 € ","  263.33 € ","  1,096,934.80 € ","  660,694.97 € ","2020","5"
"C1474","europa","Spain","Ropa","Offline","Crítica","9/13/2020","2489","  109.28 € ","  35.84 € ","  271,997.92 € ","  89,205.76 € ","2020","9"
"C7854","europa","Hungary","Cárnicos","Online","Media","7/22/2021","10","  421.89 € ","  364.69 € ","  4,218.90 € ","  3,646.90 € ","2021","7"
"C7457","europa","Bosnia and Herzegovina","Verduras","Offline","Baja","6/22/2021","7575","  154.06 € ","  90.93 € ","  1,167,004.50 € ","  688,794.75 € ","2021","6"
"C5737","Asia","South Korea","Cosméticos","Online","Crítica","4/5/2022","9721","  437.20 € ","  263.33 € ","  4,250,021.20 € ","  2,559,830.93 € ","2022","4"
"C8851","Africa","The Gambia","Snacks","Offline","Baja","11/2/2021","8015","  152.58 € ","  97.44 € ","  1,222,928.70 € ","  780,981.60 € ","2021","11"
"C1158","europa","Norway","Bebida","Online","Baja","5/19/2021","6056","  47.45 € ","  31.79 € ","  287,357.20 € ","  192,520.24 € ","2021","5"
"C3721","Norteamérica","Mexico","Frutas","Offline","Media","1/16/2021","4474","  9.33 € ","  6.92 € ","  41,742.42 € ","  30,960.08 € ","2021","1"
"C6807","europa","France","Cosméticos","Offline","Baja","5/20/2021","5930","  437.20 € ","  263.33 € ","  2,592,596.00 € ","  1,561,546.90 € ","2021","5"
"C1385","Centroamérica y Caribe","Belize","Frutas","Offline","Alta","12/3/2021","115","  9.33 € ","  6.92 € ","  1,072.95 € ","  795.80 € ","2021","12"
"C1627","Africa","Malawi","Bebida","Online","Alta","8/4/2022","8755","  47.45 € ","  31.79 € ","  415,424.75 € ","  278,321.45 € ","2022","8"
"C4408","Asia","India","Cuidado personal","Offline","Crítica","4/17/2022","604","  81.73 € ","  56.67 € ","  49,364.92 € ","  34,228.68 € ","2022","4"
"C2808","Asia","Tajikistan","Frutas","Online","Media","4/29/2020","6447","  9.33 € ","  6.92 € ","  60,150.51 € ","  44,613.24 € ","2020","4"
"C8608","europa","Finland","Verduras","Online","Baja","9/9/2020","4103","  154.06 € ","  90.93 € ","  632,108.18 € ","  373,085.79 € ","2020","9"
"C2793","Africa","Rwanda","Ropa","Offline","Crítica","1/22/2022","3420","  109.28 € ","  35.84 € ","  373,737.60 € ","  122,572.80 € ","2022","1"
